Job Title,Company Name,Exp,Number of opening,Location,Link,Job Category
Data Analyst (Business professional Institute),Acura Solutions.,2,1,Noida,https://www.shine.com/jobs/data-analyst-business-professional-institute-permanent/acura-solutions/12489268,Data Analyst
Business Analyst/Data Analyst in Tableau Specialist,Hathway Cable & Datacom Ltd,2,1,Navi Mumbai+1Mumbai City,https://www.shine.com/jobs/business-analystdata-analyst-in-tableau-specialist-permanent/hathway-cable-datacom-ltd/12493420,Business Analyst
 For Senior Data Analyst -Reputed IT Industry,Seven Consultancy,2,1,Chennai,https://www.shine.com/jobs/jobs-for-senior-data-analyst-reputed-it-industry-permanent/seven-consultancy/12498119,Data Analyst
Vacancy for Senior Data Analyst-Reputed IT Industry-Mum ...,Seven Consultancy,5,1,Mumbai City,https://www.shine.com/jobs/vacancy-for-senior-data-analyst-reputed-it-industry-mumbai-permanent/seven-consultancy/12497932,Data Analyst
Urgent Requirement for Data Engineer - Hive/Hadoop,Huquo,3,1,Noida,https://www.shine.com/jobs/urgent-requirement-for-data-engineer-hivehadoop-permanent/huquo/12495506,Data Engineer
Lead Data Engineer,ZETA MAINFOREST,8,1,Hyderabad,https://www.shine.com/jobs/lead-data-engineer-permanent/zeta-mainforest/12482191,Data Engineer
Looking for Data Scientist Advanced Analytics,IBM India Pvt. Limited,4,1,Mumbai City,https://www.shine.com/jobs/looking-for-data-scientist-advanced-analytics-permanent/ibm-india-pvt-limited/12464601,Data Analyst
Senior Data Scientist-Reputed IT Industry,Seven Consultancy,2,1,Chennai,https://www.shine.com/jobs/senior-data-scientist-reputed-it-industry-permanent/seven-consultancy/12492859,Data Scientist
Python developer,Squircle IT Consulting Services Pvt...,3,1,Hyderabad,https://www.shine.com/jobs/python-developer-permanent/squircle-it-consulting-services-pvt-ltd/12489852,Python Developer
Data Engineer - Snowflake,Huquo,3,1,Gurugram,https://www.shine.com/jobs/data-engineer-snowflake-permanent/huquo/12498727,Data Engineer
Lead Software Engineer- Data,JPMorgan,1,1,Hyderabad,https://www.shine.com/jobs/lead-software-engineer-data-permanent/jpmorgan/12514318,Data Engineer
Senior Analyst - Data Scientist - IT,People Hire Consulting,1,1,Gurugram,https://www.shine.com/jobs/senior-analyst-data-scientist-it-permanent/people-hire-consulting/12470603,Data Analyst
Business Operations Data Engineers,GlobalLogic Technologies Pvt Ltd,5,1,Noida,https://www.shine.com/jobs/business-operations-data-engineers-permanent/globallogic-technologies-pvt-ltd/12497219,Data Engineer
Hiring For Data Scientist,Garima Interprises Hiring For SkySu...,0,99,"Surat+14Oman, Qatar, Mandi, Saudi Arabia, Shimla, Jammu, Nashik, Jaipur, Dehradun, Kuwait, United Arab Emirates, Kullu, Nagpur, Vasco da Gama",https://www.shine.com/jobs/hiring-for-data-scientist-permanent/garima-interprises/12486730,Data Scientist
Hiring For Data Scientist,Garima Interprises Hiring For SkySu...,0,99,"Oman+14Qatar, Other Sikkim, Saudi Arabia, Other Arunachal Pradesh, Kuwait, Other Tamil Nadu, United Arab Emirates, Other Andhra Pradesh, Other Manipur, Other Kerala, Other Meghalaya, Other Telangana, Pune, Mumbai City",https://www.shine.com/jobs/hiring-for-data-scientist-permanent/garima-interprises/12486702,Data Scientist
Hiring For Data Scientist,Garima Interprises Hiring For SkySu...,0,99,"Oman+14Qatar, Saudi Arabia, Other Nagaland, Dimapur, Bangalore, Kuwait, Chennai, United Arab Emirates, Imphal, Hyderabad, Pimpri Chinchwad, Shillong, Lakhimpur, Imphal West",https://www.shine.com/jobs/hiring-for-data-scientist-permanent/garima-interprises/12486681,Data Scientist
Data Engineer,TeamPlus Staffing Solution Pvt.ltd.,3,1,Hyderabad,https://www.shine.com/jobs/data-engineer-permanent/teamplus-staffing-solution-pvtltd/12499112,Data Engineer
"Principal Engineer, Data Productivity",Atlassian,1,1,Bangalore,https://www.shine.com/jobs/principal-engineer-data-productivity-permanent/atlassian/12515812,Data Engineer
Join NOW Data Analyst,Seven Consultancy,3,1,Chennai,https://www.shine.com/jobs/join-now-data-analyst-permanent/seven-consultancy/12494584,Data Analyst
DATA ENGINEER,GlobalLogic Technologies Pvt Ltd,5,1,Nagpur,https://www.shine.com/jobs/data-engineer-permanent/globallogic-technologies-pvt-ltd/12498702,Data Engineer
Senior Associate - Data Engineer- D&AT IFS - Second Shi ...,PricewaterhouseCoopers (PWC),4,1,Bangalore,https://www.shine.com/jobs/senior-associate-data-engineer-dat-ifs-second-shifts-permanent/pricewaterhousecoopers-pwc/12497928,Data Engineer
Apply for Data Scientist - Python,Change leaders,1,1,Gurugram+1Delhi,https://www.shine.com/jobs/apply-for-data-scientist-python-permanent/change-leaders/12440637,Data Scientist
Data Analyst Internship in Pune,MAXGEN TECHNOLOGIES PRIVATE LIMITED,0,11,Not Defined,https://www.shine.com/jobs/data-analyst-internship-in-pune-internship/maxgen-technologies-private-limited/12494638,Data Analyst
Business Analyst / Data Analyst,DC Consultants,3,1,Pune,https://www.shine.com/jobs/business-analyst-data-analyst-permanent/dc-consultants/12489088,Business Analyst
Urgent looking for Data Engineer,Oyo,2,1,Gurugram,https://www.shine.com/jobs/urgent-looking-for-data-engineer-permanent/oyo/12477512,Data Engineer
we Recruit Python Software Engineer,JPMorgan,3,1,Mumbai City,https://www.shine.com/jobs/we-recruit-python-software-engineer-permanent/jpmorgan/12517081,Data Engineer
Clinical Data Engineer-II,PAREXEL International,2,1,Hyderabad,https://www.shine.com/jobs/clinical-data-engineer-ii-permanent/parexel-international/12498001,Data Engineer
 For Data Analyst -Reputed IT Industry,Seven Consultancy,3,1,Chennai,https://www.shine.com/jobs/jobs-for-data-analyst-reputed-it-industry-permanent/seven-consultancy/12494014,Data Analyst
Req.  for  Data Analyst -Reputed IT Industry -Mumbai,Seven Consultancy,1,1,Mumbai City,https://www.shine.com/jobs/req-jobs-for-data-analyst-reputed-it-industry-mumbai-permanent/seven-consultancy/12495624,Data Analyst
Req. now  Data Analyst,Seven Consultancy,2,1,Mumbai City,https://www.shine.com/jobs/req-now-data-analyst-permanent/seven-consultancy/12493698,Data Analyst
"Lead Data Engineer, Standard Chartered nexus",Standard Chartered Bank Ltd,2,1,Mumbai City,https://www.shine.com/jobs/lead-data-engineer-standard-chartered-nexus-permanent/standard-chartered-bank-ltd/12498191,Data Engineer
Data Engineer / BI Developer,OneGlobe Systems LLP,2,1,Chennai,https://www.shine.com/jobs/data-engineer-bi-developer-permanent/oneglobe-systems-llp/12473825,Data Engineer
Hired post for Data Engineer,Informatica,3,1,Bangalore,https://www.shine.com/jobs/hired-post-for-data-engineer-permanent/informatica/12482238,Data Engineer
Python developer,DC Consultants,5,1,"Bangalore+2Noida, Gurugram",https://www.shine.com/jobs/python-developer-permanent/dc-consultants/12488346,Python Developer
 For Data Engineer-Reputed IT Industry,Seven Consultancy,2,1,Delhi,https://www.shine.com/jobs/jobs-for-data-engineer-reputed-it-industry-permanent/seven-consultancy/12494006,Data Engineer
Req.  for  Data Engineer-Reputed IT Industry-Mumbai,Seven Consultancy,2,1,Mumbai City,https://www.shine.com/jobs/req-jobs-for-data-engineer-reputed-it-industry-mumbai-permanent/seven-consultancy/12493997,Data Engineer
Data Analyst,Haze Busting Consultancy services,1,4,Pune,https://www.shine.com/jobs/data-analyst-permanent/haze-busting-consultancy-services/12500271,Data Analyst
Req. now Data Engineer,Seven Consultancy,4,1,Chennai,https://www.shine.com/jobs/req-now-data-engineer-permanent/seven-consultancy/12493693,Data Engineer
Data Engineer,Bosch Group,2,1,Coimbatore,https://www.shine.com/jobs/data-engineer-permanent/bosch-group/12497297,Data Engineer
MBOS-AD-Data Collection-Senior Technical Lead -Python D ...,Mercede,6,1,Bangalore,https://www.shine.com/jobs/mbos-ad-data-collection-senior-technical-lead-python-developerfullstackbackend-permanent/mercede/12476334,Python Developer
Req.  For  Data Analyst-Reputed IT Industry-Delhi NCR,Seven Consultancy,2,1,Delhi,https://www.shine.com/jobs/req-jobs-for-data-analyst-reputed-it-industry-delhi-ncr-permanent/seven-consultancy/12493052,Data Analyst
Senior Data Engineer,Battersea Corporate Consultants Pri...,7,5,Gurugram,https://www.shine.com/jobs/senior-data-engineer-permanent/battersea-corporate-consultants-private-limited/12490219,Data Engineer
Req.  for  Data Analyst -Reputed IT Industry -Chennai,Seven Consultancy,1,1,Chennai,https://www.shine.com/jobs/req-jobs-for-data-analyst-reputed-it-industry-chennai-permanent/seven-consultancy/12494004,Data Analyst
Full Stack Developer with Python & Node.JS,Prathigna.com Hr Solutions Private ...,4,10,Bangalore,https://www.shine.com/jobs/full-stack-developer-with-python-nodejs-permanent/prathignacom-hr-solutions-private-limited/12511023,Python Developer
Data Scientist,Optimum Solutions (s) Pvt. Ltd.,5,1,Chennai,https://www.shine.com/jobs/data-scientist-permanent/optimum-solutions-s-pvt-ltd/12479893,Data Scientist
Data Analyst Recruitment,Garima Interprises Hiring For SkySu...,0,99,"Oman+14Other Bihar, Qatar, Saudi Arabia, Mandi, Other Himachal Pradesh, Kuwait, Srinagar, United Arab Emirates, Dibang Valley, Kullu, Ludhiana, Dharamsala, Dalhousie, Udalguri",https://www.shine.com/jobs/data-analyst-recruitment-permanent/garima-interprises/12494892,Data Analyst
Data Analyst Recruitment,Garima Interprises Hiring For SkySu...,0,99,"Oman+14Qatar, Patna, Saudi Arabia, Bhubaneswar, Jammu, Jaipur, Kuwait, Indore, Raipur, United Arab Emirates, Jodhpur, Kota, Pulwama, Ranchi",https://www.shine.com/jobs/data-analyst-recruitment-permanent/garima-interprises/12494864,Data Analyst
Data Analyst Recruitment,Garima Interprises Hiring For SkySu...,0,99,"Oman+14Qatar, Saudi Arabia, Jaipur, Kuwait, Indore, Raipur, United Arab Emirates, Jabalpur, Jodhpur, Kota, Navi Mumbai, Thane, Pune, Mumbai City",https://www.shine.com/jobs/data-analyst-recruitment-permanent/garima-interprises/12494822,Data Analyst
"Sr. Software Development Manager, Business Data Technol ...",Amazon,5,1,Hyderabad,https://www.shine.com/jobs/sr-software-development-manager-business-data-technologies-permanent/amazon/12513729,Other
Engineer/Data Analyst,MyCityNagpur,4,1,Nagpur,https://www.shine.com/jobs/engineerdata-analyst-permanent/mycitynagpur/12484203,Data Analyst
Req.  For Data Engineer -Reputed IT Industry -Delhi NCR,Seven Consultancy,2,1,Delhi,https://www.shine.com/jobs/req-jobs-for-data-engineer-reputed-it-industry-delhi-ncr-permanent/seven-consultancy/12493037,Data Engineer
Recruiting for Data Engineer Remote,TeamPlus Staffing Solution Pvt.ltd.,3,1,Hyderabad,https://www.shine.com/jobs/recruiting-for-data-engineer-remote-permanent/teamplus-staffing-solution-pvtltd/12496597,Data Engineer
Azure Data Engineer with Databricks,VEGA Intellisoft Private Limited,4,1,"Bangalore+3Chennai, Hyderabad, Mumbai City",https://www.shine.com/jobs/azure-data-engineer-with-databricks-permanent/vega-intellisoft-private-limited/12477556,Data Engineer
Data Engineer,Mercede,2,1,Bangalore,https://www.shine.com/jobs/data-engineer-permanent/mercede/12490274,Data Engineer
Senior Associate  - D&AT IFS - Data Engineer - Second S ...,PricewaterhouseCoopers (PWC),4,1,Bangalore,https://www.shine.com/jobs/senior-associate-dat-ifs-data-engineer-second-shifts-permanent/pricewaterhousecoopers-pwc/12495033,Data Engineer
Python Developer,Silver Touch Technologies Limited,0,1,Not Defined,https://www.shine.com/jobs/python-developer-permanent/silver-touch-technologies-limited/12490658,Python Developer
Odoo/Python Developer,Silver Touch Technologies Limited,5,1,Ahmedabad,https://www.shine.com/jobs/odoopython-developer-permanent/silver-touch-technologies-limited/12490660,Python Developer
Looking for the Python Developer,T & A Solutions,2,1,Mohali,https://www.shine.com/jobs/looking-for-the-python-developer-permanent/t-a-solutions/12484534,Python Developer
Immediate Hiring for Wealth Management Client Onboardin ...,JPMorgan,3,1,Bangalore,https://www.shine.com/jobs/immediate-hiring-for-wealth-management-client-onboarding-data-remediation-analyst-permanent/jpmorgan/12512862,Other
Data Scientist,SrinSoft Technologies,3,1,Delhi,https://www.shine.com/jobs/data-scientist-permanent/srinsoft-technologies/12473742,Data Scientist
Sr Data Scientist,Target Corporation India Pvt Ltd,1,1,Delhi,https://www.shine.com/jobs/sr-data-scientist-permanent/target-corporation-india-pvt-ltd/12475286,Data Scientist
Junior Data Analyst,Technosoft Engineering Projects Ltd,0,1,Thane+1Pune,https://www.shine.com/jobs/junior-data-analyst-permanent/technosoft-engineering-projects-ltd/12493412,Data Analyst
Data Analyst - Senior Associate,PricewaterhouseCoopers (PWC),1,1,Bangalore,https://www.shine.com/jobs/data-analyst-senior-associate-permanent/pricewaterhousecoopers-pwc/12499631,Data Analyst
Junior Data Analyst,Technosoft Engineering Projects Ltd,0,1,Pune,https://www.shine.com/jobs/junior-data-analyst-permanent/technosoft-engineering-projects-ltd/12493411,Data Analyst
 For Senior Data Engineer,Seven Consultancy,4,1,Mumbai City,https://www.shine.com/jobs/jobs-for-senior-data-engineer-permanent/seven-consultancy/12500861,Data Engineer
Senior Data Engineer-Reputed IT Industry,Seven Consultancy,2,1,Chennai,https://www.shine.com/jobs/senior-data-engineer-reputed-it-industry-permanent/seven-consultancy/12501049,Data Engineer
Hire now for the Sr Data Scientist,Busisol Sourcing India Pvt Ltd,8,1,Chennai,https://www.shine.com/jobs/hire-now-for-the-sr-data-scientist-permanent/busisol-sourcing-india-pvt-ltd/12478158,Data Scientist
Data Engineers Hive Spark,TeamPlus Staffing Solution Pvt.ltd.,3,1,Gurugram,https://www.shine.com/jobs/data-engineers-hive-spark-permanent/teamplus-staffing-solution-pvtltd/12495071,Data Engineer
Recruiting for Senior Data Engineer Remote,TeamPlus Staffing Solution Pvt.ltd.,5,1,Hyderabad,https://www.shine.com/jobs/recruiting-for-senior-data-engineer-remote-permanent/teamplus-staffing-solution-pvtltd/12502380,Data Engineer
Python Developer,Barclays Shared Services Pvt. Ltd,4,1,Pune,https://www.shine.com/jobs/python-developer-permanent/barclays-shared-services-pvt-ltd/12501065,Python Developer
Big Data Developer with Java / Python / Scala and Nosql,Augusta Infotech,2,1,Bangalore,https://www.shine.com/jobs/big-data-developer-with-java-python-scala-and-nosql-permanent/augusta-infotech/12500819,Python Developer
Data Analyst Internship at Pune,MAXGEN TECHNOLOGIES PRIVATE LIMITED,0,10,Not Defined,https://www.shine.com/jobs/data-analyst-internship-at-pune-internship/maxgen-technologies-private-limited/12489022,Data Analyst
Looking for Senior Data Engineer,GlobalLogic Technologies Pvt Ltd,5,1,Noida,https://www.shine.com/jobs/looking-for-senior-data-engineer-permanent/globallogic-technologies-pvt-ltd/12501921,Data Engineer
Exicting |  I Data Quality Analyst / Metadata Analyst O ...,INTEGRATION MINDS Hiring For Bahwan...,4,3,"Bangalore+3Chennai, Hyderabad, Pune",https://www.shine.com/jobs/exicting-job-i-data-quality-analyst-metadata-analyst-opening-for-mnc-permanent/integration-minds/12510554,Data Analyst
Python Developer Internship,MAXGEN TECHNOLOGIES PRIVATE LIMITED,0,10,Not Defined,https://www.shine.com/jobs/python-developer-internship-internship/maxgen-technologies-private-limited/12483327,Python Developer
"Req. for the post Data Engineer, Amazon Appstore",Amazon,5,1,Bangalore,https://www.shine.com/jobs/req-for-the-post-data-engineer-amazon-appstore-permanent/amazon/12474362,Data Engineer
Data Scientist,Optimum Solutions (s) Pvt. Ltd.,4,1,Pune,https://www.shine.com/jobs/data-scientist-permanent/optimum-solutions-s-pvt-ltd/12479617,Data Scientist
Data Scientist - Python/Tableau/Machine Learning,Savanna HR,3,1,Bangalore+1Chennai,https://www.shine.com/jobs/data-scientist-pythontableaumachine-learning-permanent/savanna-hr/12433390,Data Scientist
Urgent opening for Data Analyst,UBS Securities India Private Limite...,2,1,Mumbai City,https://www.shine.com/jobs/urgent-opening-for-data-analyst-permanent/ubs-securities-india-private-limited/12497691,Data Analyst
Data scientist,GlobalLogic Technologies Pvt Ltd,5,1,Bangalore,https://www.shine.com/jobs/data-scientist-permanent/globallogic-technologies-pvt-ltd/12477688,Data Scientist
Data Analyst Internship in Ahmedabad,MAXGEN TECHNOLOGIES PRIVATE LIMITED,0,7,Not Defined,https://www.shine.com/jobs/data-analyst-internship-in-ahmedabad-internship/maxgen-technologies-private-limited/12500032,Data Analyst
Hiring For Data Analyst,Right Advisors Private Limited,3,1,Chennai+1Hyderabad,https://www.shine.com/jobs/hiring-for-data-analyst-permanent/right-advisors-private-limited/12479284,Data Analyst
Junior Data Scientist- Analyst Operations Excellence,Accenture,3,1,Gurugram,https://www.shine.com/jobs/junior-data-scientist-analyst-operations-excellence-permanent/accenture/12452590,Data Analyst
Data Analyst Internship at Mumbai,MAXGEN TECHNOLOGIES PRIVATE LIMITED,0,10,"Kalyan+8Nashik, Kharghar, Ratnagiri, Navi Mumbai, Thane, Mumbai City, Dombivali, Panvel",https://www.shine.com/jobs/data-analyst-internship-at-mumbai-internship/maxgen-technologies-private-limited/12485792,Data Analyst
"Associate, Data Engineer, Middle Office Technology",DBS Asia Hub 2,3,1,Hyderabad,https://www.shine.com/jobs/associate-data-engineer-middle-office-technology-permanent/dbs-asia-hub-2/12465512,Data Engineer
